id,adult_count,child_count,rooms_in_hh,years_in_community,primary_dw_source,daily_hh_water_cost_for_pay_to_fetch,water_storage_drinking_water,coli_mpn,tc_mpn,tap_closure_days_per_week,estimated_storage_capacity_liters,total_people,people_per_room,consumption_risk_score,water_access_score,estimated_non_dw_storage_capacity,estimated_stored_non_dw,avg_price_per_liter_cedis,Leak_Alert
71.0,5.0,0.0,1.0,10.0,1,44.0,0.0,13.444730972413595,100.0,3.0,6057.0,5.0,4.545454545454545,22.433188459641748,63.56517365335129,118.0,124.0,0.08040615759132325,0.0
27.0,1.0,0.0,1.0,3.0,1,4.0,0.0,13.444730972413595,100.0,3.0,6057.0,1.0,0.9090909090909091,3.08941988130684,8.055642028598557,120.0,118.0,0.08040615759132325,0.0
11.0,1.0,4.0,1.0,10.0,1,2.0,0.0,13.444730972413595,100.0,3.0,6057.0,5.0,4.545454545454545,3.798101408525492,1.4482168162970956,0.0,0.0,0.08040615759132325,0.0
61.0,2.0,0.0,1.0,9.0,1,10.0,0.0,13.444730972413595,100.0,3.0,6057.0,2.0,1.8181818181818181,7.523699298568193,20.59414917704549,251.0,203.0,0.08040615759132325,0.0
107.0,4.0,2.0,1.0,53.0,1,6.0,0.0,13.444730972413595,100.0,3.0,6057.0,6.0,5.454545454545454,6.415068901354596,7.929017549969865,442.0,453.0,0.08040615759132325,1.0
44.0,3.0,2.0,1.0,19.0,1,8.0,0.0,13.87978431401138,93.0,3.0,8068.0,0.0,0.0,0.0,0.0,199.0,148.0,0.01162033085536784,1.0
30.0,5.0,4.0,2.0,22.0,1,5.0,0.0,13.444730972413595,100.0,3.0,6057.0,9.0,4.285714285714286,6.763912506224513,6.260660735034091,101.0,50.0,0.08040615759132325,0.0
57.0,6.0,0.0,0.0,30.0,1,52.0,0.0,13.444730972413595,100.0,3.0,6057.0,6.0,60.0,42.73006393684004,74.43354645613346,0.0,0.0,0.08040615759132325,0.0
63.0,1.0,0.0,1.0,27.0,1,4.0,1.0,13.444730972413595,100.0,3.0,6057.0,1.0,0.9090909090909091,3.0672740582270235,7.981822618332503,975.0,501.0,0.08040615759132325,0.0
20.0,8.0,12.0,11.0,16.0,1,8.0,1.0,13.444730972413595,100.0,3.0,6057.0,20.0,1.8018018018018018,9.733863372481991,3.9777427731381723,197.0,101.0,0.08040615759132325,0.0
36.0,3.0,2.0,1.0,19.0,1,8.0,0.0,102.0,102.0,3.0,10286.0,0.0,0.0,0.0,0.0,199.0,148.0,0.103295913881995,1.0
83.0,7.0,0.0,1.0,1.0,1,31.0,0.0,13.444730972413595,100.0,3.0,6057.0,7.0,6.363636363636363,18.936557950730965,47.424890138800194,0.0,0.0,0.08040615759132325,0.0
2.0,6.0,1.0,1.0,2.0,1,28.0,0.0,13.444730972413595,100.0,3.0,6057.0,7.0,6.363636363636363,15.373370738369807,35.547599430929665,0.0,0.0,0.08040615759132325,0.0
6.0,3.0,2.0,1.0,19.0,1,8.0,0.0,0.0,101.0,3.0,785.0,0.0,0.0,0.0,0.0,199.0,148.0,0.05282235454775947,0.0
109.0,4.0,2.0,2.0,57.0,2,10.0,0.0,13.444730972413595,100.0,3.0,6057.0,6.0,2.857142857142857,6.252145614476726,9.983342524446229,369.0,153.0,0.08040615759132325,0.0
30.0,5.0,4.0,2.0,22.0,1,5.0,0.0,13.444730972413595,100.0,3.0,6057.0,9.0,4.285714285714286,6.759756774997522,6.246808297610786,101.0,50.0,0.08040615759132325,0.0
66.0,1.0,0.0,1.0,3.0,1,4.0,0.0,13.444730972413595,100.0,3.0,6057.0,1.0,0.9090909090909091,5.372466398087638,15.665797084534551,0.0,0.0,0.08040615759132325,0.0
43.0,3.0,2.0,1.0,19.0,1,8.0,0.0,13.1350172110719,99.0,3.0,8123.0,0.0,0.0,0.0,0.0,199.0,148.0,0.04342946202104923,1.0
104.0,2.0,2.0,1.0,30.0,1,4.0,0.0,13.444730972413595,100.0,3.0,6057.0,4.0,3.6363636363636362,6.406595468162037,12.385621257509822,247.0,0.0,0.08040615759132325,0.0
45.0,2.0,4.0,1.0,25.0,1,8.0,0.0,13.444730972413595,100.0,3.0,6057.0,6.0,5.454545454545454,6.41306146589127,7.922326098425445,59.0,60.0,0.08040615759132325,0.0
67.0,3.0,0.0,2.0,25.0,1,14.0,0.0,13.444730972413595,100.0,3.0,6057.0,3.0,1.4285714285714286,6.883672967766154,17.517005130649085,158.0,149.0,0.08040615759132325,0.0
69.0,2.0,1.0,1.0,5.0,1,10.0,0.0,13.444730972413595,100.0,3.0,6057.0,3.0,2.727272727272727,6.245823120190344,14.09213767336175,199.0,190.0,0.08040615759132325,0.0
49.0,7.0,7.0,1.0,0.0,1,15.0,0.0,13.444730972413595,100.0,3.0,6057.0,14.0,12.727272727272727,14.95964632345953,18.471548350925705,0.0,0.0,0.08040615759132325,0.0
98.0,1.0,1.0,1.0,31.0,1,8.0,0.0,13.444730972413595,100.0,3.0,6057.0,2.0,1.8181818181818181,2.1840820904663136,2.795425150039227,502.0,520.0,0.08040615759132325,1.0
114.0,3.0,0.0,1.0,20.0,1,1.0,0.0,13.444730972413595,100.0,3.0,6057.0,3.0,2.727272727272727,2.0800979563756976,0.20638712731293074,1055.0,981.0,0.08040615759132325,1.0
19.0,3.0,2.0,1.0,19.0,1,8.0,0.0,99.0,101.0,3.0,0.0,0.0,0.0,0.0,0.0,199.0,148.0,0.06321375241434035,1.0
70.0,3.0,0.0,2.0,25.0,1,14.0,0.0,13.444730972413595,100.0,3.0,6057.0,3.0,1.4285714285714286,6.887570661903484,17.529997444440184,150.0,150.0,0.08040615759132325,0.0
26.0,5.0,2.0,1.0,21.0,2,20.0,0.0,13.444730972413595,100.0,3.0,6057.0,7.0,6.363636363636363,14.503903368088613,32.64937486332568,453.0,450.0,0.08040615759132325,0.0
63.0,1.0,0.0,1.0,10.0,1,2.0,0.0,13.444730972413595,100.0,3.0,6057.0,1.0,0.9090909090909091,4.124295014858508,11.505225807104118,621.0,622.0,0.08040615759132325,0.0
28.0,1.0,0.0,10.0,27.0,2,14.0,0.0,13.444730972413595,100.0,3.0,6057.0,1.0,0.09900990099009901,8.74047735091406,27.702581268723442,149.0,0.0,0.08040615759132325,0.0
31.0,2.0,2.0,3.0,20.0,1,8.0,1.0,13.444730972413595,100.0,3.0,6057.0,4.0,1.2903225806451613,2.592722233534968,2.018751531138065,197.0,199.0,0.08040615759132325,0.0
10.0,1.0,1.0,1.0,20.0,1,8.0,0.0,13.444730972413595,100.0,3.0,6057.0,2.0,1.8181818181818181,1.3170119533696762,-0.09480864028289726,0.0,0.0,0.08040615759132325,0.0
21.0,2.0,2.0,2.0,41.0,1,8.0,0.0,13.444730972413595,100.0,3.0,6057.0,4.0,1.9047619047619047,1.8455434777026107,-1.086283645753203,992.0,1097.0,0.08040615759132325,1.0
18.0,3.0,2.0,1.0,19.0,1,8.0,0.0,99.0,102.0,3.0,0.0,0.0,0.0,0.0,0.0,199.0,148.0,0.05318446819318717,1.0
21.0,2.0,2.0,2.0,40.0,1,8.0,0.0,13.444730972413595,100.0,3.0,6057.0,4.0,1.9047619047619047,1.8425246512865672,-1.0963464004733487,984.0,969.0,0.08040615759132325,0.0
19.0,3.0,2.0,1.0,19.0,1,8.0,0.0,99.0,97.0,3.0,0.0,0.0,0.0,0.0,0.0,199.0,148.0,0.002957761205283767,1.0
111.0,4.0,2.0,1.0,54.0,1,6.0,0.0,13.444730972413595,100.0,3.0,6057.0,6.0,5.454545454545454,6.413268105614628,7.923014897503302,478.0,477.0,0.08040615759132325,0.0
7.0,2.0,1.0,1.0,14.0,1,20.0,0.0,13.444730972413595,100.0,3.0,6057.0,3.0,2.727272727272727,11.515746032880251,31.65854738232811,0.0,0.0,0.08040615759132325,0.0
3.0,3.0,2.0,1.0,19.0,1,8.0,0.0,0.0,13.74285302919493,3.0,597.0,0.0,0.0,0.0,0.0,199.0,148.0,0.07529114960381414,0.0
87.0,2.0,0.0,1.0,5.0,1,5.0,0.0,13.444730972413595,100.0,3.0,6057.0,2.0,1.8181818181818181,3.589088915766358,7.47878123437271,126.0,129.0,0.08040615759132325,0.0
35.0,2.0,0.0,1.0,15.0,1,8.0,0.0,13.444730972413595,100.0,3.0,6057.0,2.0,1.8181818181818181,1.2674475298117658,-0.2600233854759325,201.0,202.0,0.08040615759132325,0.0
22.0,4.0,2.0,1.0,20.0,1,8.0,0.0,13.444730972413595,100.0,3.0,6057.0,6.0,5.454545454545454,4.340553280223948,1.0139654795343698,460.0,416.0,0.08040615759132325,0.0
101.0,2.0,2.0,1.0,11.0,1,8.0,0.0,13.444730972413595,100.0,3.0,6057.0,4.0,3.6363636363636362,2.993613469929233,1.009014596733807,486.0,299.0,0.08040615759132325,0.0
9.0,3.0,2.0,1.0,19.0,1,8.0,0.0,0.0,98.0,3.0,5986.0,0.0,0.0,0.0,0.0,199.0,148.0,0.06992158684959703,1.0
111.0,2.0,0.0,1.0,5.0,1,8.0,1.0,13.444730972413595,100.0,3.0,6057.0,2.0,1.8181818181818181,1.5623319844366088,0.7229247966068778,201.0,202.0,0.08040615759132325,0.0
5.0,3.0,2.0,1.0,19.0,1,8.0,0.0,0.0,100.0,3.0,308.0,0.0,0.0,0.0,0.0,199.0,148.0,0.06478114257738472,1.0
52.0,3.0,3.0,1.0,39.0,1,15.0,0.0,13.444730972413595,100.0,3.0,6057.0,6.0,5.454545454545454,9.446292065734877,18.0330947645708,0.0,0.0,0.08040615759132325,0.0
49.0,10.0,0.0,0.0,3.0,1,21.0,0.0,13.444730972413595,100.0,3.0,6057.0,10.0,100.0,41.03083776903975,23.436125896799172,19.0,0.0,0.08040615759132325,0.0
110.0,3.0,4.0,1.0,8.0,1,6.0,0.0,13.444730972413595,100.0,3.0,6057.0,7.0,6.363636363636363,7.497046578503465,9.293185564708521,607.0,599.0,0.08040615759132325,0.0
93.0,3.0,2.0,2.0,68.0,1,1.0,0.0,13.444730972413595,100.0,3.0,6057.0,5.0,2.380952380952381,2.3992399109523492,-1.0501526777778833,302.0,295.0,0.08040615759132325,0.0
35.0,3.0,2.0,1.0,19.0,1,8.0,0.0,3.414643045201311,101.0,3.0,8230.0,0.0,0.0,0.0,0.0,199.0,148.0,0.04135170577123558,1.0
17.0,3.0,2.0,1.0,19.0,1,8.0,0.0,5.824677878630038,102.0,3.0,10449.0,0.0,0.0,0.0,0.0,199.0,148.0,0.1249066300539918,1.0
42.0,3.0,2.0,1.0,19.0,1,8.0,0.0,98.0,102.0,3.0,10171.0,0.0,0.0,0.0,0.0,199.0,148.0,0.06020714933651887,1.0
63.0,1.0,0.0,1.0,10.0,1,2.0,0.0,13.444730972413595,100.0,3.0,6057.0,1.0,0.9090909090909091,4.121950394589139,11.497410406206223,601.0,597.0,0.08040615759132325,0.0
111.0,1.0,0.0,1.0,7.0,1,0.0,0.0,13.444730972413595,100.0,3.0,6057.0,1.0,0.9090909090909091,-0.2717363794409504,-3.1482121738940774,250.0,205.0,0.08040615759132325,0.0
21.0,2.0,2.0,2.0,40.0,1,8.0,0.0,13.444730972413595,100.0,3.0,6057.0,4.0,1.9047619047619047,1.8419527640779019,-1.0982526911689,1004.0,1001.0,0.08040615759132325,0.0
37.0,3.0,2.0,1.0,19.0,1,8.0,0.0,100.0,100.0,3.0,10121.0,0.0,0.0,0.0,0.0,199.0,148.0,0.0777826988735659,1.0
10.0,1.0,1.0,1.0,20.0,1,8.0,0.0,13.444730972413595,100.0,3.0,6057.0,2.0,1.8181818181818181,1.3166255964863784,-0.09609649656055674,0.0,0.0,0.08040615759132325,0.0
68.0,1.0,0.0,1.0,3.0,1,4.0,0.0,13.444730972413595,100.0,3.0,6057.0,1.0,0.9090909090909091,5.406289256857514,15.778539947100803,0.0,0.0,0.08040615759132325,0.0
115.0,3.0,1.0,2.0,71.0,1,3.0,0.0,13.444730972413595,100.0,3.0,6057.0,4.0,1.9047619047619047,2.6186137196535553,1.4906171607499448,761.0,395.0,0.08040615759132325,0.0
50.0,6.0,0.0,1.0,20.0,1,25.0,0.0,13.444730972413595,100.0,3.0,6057.0,6.0,5.454545454545454,14.069605410366314,33.44413924667559,344.0,0.0,0.08040615759132325,0.0
14.0,2.0,5.0,1.0,13.0,1,17.0,0.0,13.444730972413595,100.0,3.0,6057.0,7.0,6.363636363636363,10.755778538696166,20.155625432017523,0.0,0.0,0.08040615759132325,0.0
38.0,3.0,2.0,1.0,17.0,1,8.0,0.0,13.444730972413595,100.0,3.0,6057.0,5.0,4.545454545454545,3.6627124896887646,0.996920420174671,614.0,604.0,0.08040615759132325,1.0
41.0,2.0,4.0,1.0,25.0,1,5.0,1.0,13.444730972413595,100.0,3.0,6057.0,6.0,5.454545454545454,7.451426608184805,11.383543239403894,52.0,50.0,0.08040615759132325,0.0
90.0,2.0,0.0,2.0,67.0,1,4.0,1.0,13.444730972413595,100.0,3.0,6057.0,2.0,0.9523809523809523,3.847155508933603,9.204804077397725,701.0,700.0,0.08040615759132325,1.0
32.0,3.0,2.0,1.0,19.0,1,8.0,0.0,14.00076222713376,99.0,3.0,1958.0,0.0,0.0,0.0,0.0,199.0,148.0,0.08779696669103478,1.0
26.0,5.0,2.0,1.0,21.0,2,20.0,0.0,13.444730972413595,100.0,3.0,6057.0,7.0,6.363636363636363,14.493879215160355,32.61596102023149,447.0,440.0,0.08040615759132325,0.0
56.0,4.0,3.0,1.0,8.0,1,51.0,0.0,13.444730972413595,100.0,3.0,6057.0,7.0,6.363636363636363,24.900492321793344,67.30467137567479,0.0,0.0,0.08040615759132325,0.0
102.0,2.0,2.0,1.0,11.0,1,8.0,0.0,13.444730972413595,100.0,3.0,6057.0,4.0,3.6363636363636362,3.0008737598356268,1.033215563088452,499.0,302.0,0.08040615759132325,0.0
93.0,2.0,0.0,2.0,67.0,1,4.0,1.0,13.444730972413595,100.0,3.0,6057.0,2.0,0.9523809523809523,3.8474815326965945,9.205890823274363,703.0,693.0,0.08040615759132325,0.0
39.0,5.0,1.0,2.0,29.0,1,3.0,1.0,13.444730972413595,100.0,3.0,6057.0,6.0,2.857142857142857,4.788840334918562,5.105658259252348,750.0,668.0,0.08040615759132325,0.0
37.0,2.0,3.0,2.0,7.0,1,4.0,1.0,13.444730972413595,100.0,3.0,6057.0,5.0,2.380952380952381,4.5719789112835745,6.192310656659536,197.0,201.0,0.08040615759132325,0.0
88.0,2.0,0.0,1.0,5.0,1,5.0,0.0,13.444730972413595,100.0,3.0,6057.0,2.0,1.8181818181818181,3.5935832545772994,7.493762363742515,126.0,122.0,0.08040615759132325,0.0
30.0,3.0,2.0,1.0,19.0,1,8.0,0.0,14.17109169295274,102.0,3.0,1126.0,0.0,0.0,0.0,0.0,199.0,148.0,0.1252757911347109,1.0
90.0,2.0,3.0,1.0,28.0,1,2.0,0.0,13.444730972413595,100.0,3.0,6057.0,5.0,4.545454545454545,3.79865429389934,1.4500597675432552,584.0,599.0,0.08040615759132325,0.0
117.0,2.0,2.0,1.0,13.0,1,7.0,1.0,13.444730972413595,100.0,3.0,6057.0,4.0,3.6363636363636362,5.9357659378710474,10.816189489873189,779.0,775.0,0.08040615759132325,0.0
24.0,3.0,2.0,1.0,19.0,1,8.0,0.0,100.0,99.0,3.0,1454.0,0.0,0.0,0.0,0.0,199.0,148.0,0.04790061660764056,1.0
34.0,1.0,0.0,1.0,54.0,1,0.0,0.0,13.444730972413595,100.0,3.0,6057.0,1.0,0.9090909090909091,1.5390944205646284,2.887890492791186,197.0,150.0,0.08040615759132325,0.0
80.0,3.0,0.0,1.0,0.0,1,12.0,0.0,13.444730972413595,100.0,3.0,6057.0,3.0,2.727272727272727,7.010455209960474,16.640911305928853,0.0,0.0,0.08040615759132325,0.0
105.0,2.0,2.0,1.0,11.0,1,8.0,0.0,13.444730972413595,100.0,3.0,6057.0,4.0,3.6363636363636362,2.999388309365708,1.0282640615220564,502.0,316.0,0.08040615759132325,0.0
40.0,3.0,2.0,1.0,19.0,1,8.0,0.0,99.0,100.0,3.0,10456.0,0.0,0.0,0.0,0.0,199.0,148.0,0.1186199459249413,1.0
93.0,3.0,2.0,2.0,68.0,1,1.0,0.0,13.444730972413595,100.0,3.0,6057.0,5.0,2.380952380952381,2.38680813442132,-1.0915919328813137,283.0,295.0,0.08040615759132325,0.0
114.0,4.0,2.0,2.0,51.0,1,3.0,0.0,13.444730972413595,100.0,3.0,6057.0,6.0,2.857142857142857,5.6417479352826145,7.94868359379919,658.0,252.0,0.08040615759132325,0.0
39.0,2.0,3.0,2.0,7.0,1,4.0,1.0,13.444730972413595,100.0,3.0,6057.0,5.0,2.380952380952381,4.57901661819883,6.2157696797103865,193.0,208.0,0.08040615759132325,0.0
20.0,8.0,12.0,12.0,16.0,1,8.0,1.0,13.444730972413595,100.0,3.0,6057.0,20.0,1.6528925619834711,9.685029499686227,3.96387243697062,200.0,99.0,0.08040615759132325,0.0
10.0,3.0,2.0,1.0,19.0,1,8.0,0.0,4.664360298275696,99.0,3.0,457.0,0.0,0.0,0.0,0.0,199.0,148.0,0.2514918331997585,1.0
27.0,3.0,2.0,1.0,19.0,1,8.0,0.0,4.806601400891161,104.0,3.0,9511.0,0.0,0.0,0.0,0.0,199.0,148.0,0.06817563275398339,1.0
54.0,2.0,1.0,1.0,9.0,1,8.0,0.0,13.444730972413595,100.0,3.0,6057.0,3.0,2.727272727272727,2.934291612299816,3.053699313726659,100.0,0.0,0.08040615759132325,0.0
87.0,2.0,0.0,1.0,30.0,1,8.0,1.0,13.444730972413595,100.0,3.0,6057.0,2.0,1.8181818181818181,6.242703535684508,16.324163300766543,0.0,0.0,0.08040615759132325,0.0
10.0,3.0,2.0,1.0,19.0,1,8.0,0.0,4.763327584580137,97.0,3.0,497.0,0.0,0.0,0.0,0.0,199.0,148.0,0.2463911100102429,0.0
72.0,2.0,2.0,1.0,20.0,0,8.0,0.0,13.444730972413595,100.0,3.0,6057.0,4.0,3.6363636363636362,7.819319554754452,17.094701546151207,80.0,81.0,0.08040615759132325,0.0
67.0,1.0,0.0,1.0,3.0,1,4.0,0.0,13.444730972413595,100.0,3.0,6057.0,1.0,0.9090909090909091,5.40733709530956,15.78203274194096,0.0,0.0,0.08040615759132325,0.0
18.0,3.0,2.0,1.0,19.0,1,8.0,0.0,9.607361732493448,48.67406995281041,3.0,14930.0,0.0,0.0,0.0,0.0,199.0,148.0,0.005538615423529415,1.0
107.0,1.0,3.0,2.0,10.0,1,1.0,1.0,13.444730972413595,100.0,3.0,6057.0,4.0,1.9047619047619047,2.1432282698971523,-0.09400100510473175,499.0,513.0,0.08040615759132325,0.0
80.0,1.0,4.0,1.0,10.0,1,10.0,1.0,13.444730972413595,100.0,3.0,6057.0,5.0,4.545454545454545,8.641635729364602,17.59333121909413,0.0,0.0,0.08040615759132325,0.0
58.0,5.0,0.0,0.0,31.0,1,53.0,0.0,13.444730972413595,100.0,3.0,6057.0,5.0,50.0,39.707454840718796,75.69151613572932,0.0,0.0,0.08040615759132325,0.0
97.0,2.0,0.0,1.0,70.0,1,8.0,0.0,13.444730972413595,100.0,3.0,6057.0,2.0,1.8181818181818181,1.402432385104536,0.189926132166635,377.0,373.0,0.08040615759132325,0.0
2.0,3.0,2.0,1.0,19.0,1,8.0,0.0,0.0,100.0,3.0,6094.0,0.0,0.0,0.0,0.0,199.0,148.0,0.1727227040302639,1.0
2.0,6.0,1.0,1.0,2.0,1,29.0,0.0,13.444730972413595,100.0,3.0,6057.0,7.0,6.363636363636363,15.69937478775614,36.63427959555077,0.0,0.0,0.08040615759132325,0.0
45.0,3.0,2.0,1.0,19.0,1,8.0,0.0,13.09092921852479,107.0,3.0,9365.0,0.0,0.0,0.0,0.0,199.0,148.0,0.0817832895733915,1.0
19.0,3.0,2.0,1.0,19.0,1,8.0,0.0,99.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,199.0,148.0,0.06197843210733927,1.0
52.0,6.0,0.0,1.0,20.0,1,23.0,0.0,13.444730972413595,100.0,3.0,6057.0,6.0,5.454545454545454,13.418855928637775,31.274974307580464,339.0,0.0,0.08040615759132325,0.0
116.0,2.0,3.0,3.0,17.0,1,4.0,1.0,13.444730972413595,100.0,3.0,6057.0,5.0,1.6129032258064515,3.802581719350867,4.395702505363104,259.0,260.0,0.08040615759132325,0.0
5.0,5.0,5.0,1.0,20.0,1,32.0,0.0,13.444730972413595,100.0,3.0,6057.0,10.0,9.09090909090909,18.017417974160338,37.63381748962537,101.0,70.0,0.08040615759132325,0.0
21.0,2.0,2.0,2.0,40.0,1,8.0,0.0,13.444730972413595,100.0,3.0,6057.0,4.0,1.9047619047619047,1.8442383078199145,-1.0906342120288577,998.0,999.0,0.08040615759132325,0.0
4.0,3.0,2.0,1.0,19.0,1,8.0,0.0,0.0,49.51406785596926,3.474353368786951,7914.0,0.0,0.0,0.0,0.0,199.0,148.0,0.2502612821739448,1.0
35.0,2.0,0.0,1.0,15.0,1,8.0,0.0,13.444730972413595,100.0,3.0,6057.0,2.0,1.8181818181818181,1.2675195704531306,-0.2597832500047166,201.0,199.0,0.08040615759132325,0.0
92.0,2.0,0.0,2.0,67.0,1,4.0,1.0,13.444730972413595,100.0,3.0,6057.0,2.0,0.9523809523809523,3.850639297527081,9.21641670604265,696.0,697.0,0.08040615759132325,0.0
63.0,1.0,0.0,1.0,26.0,1,4.0,1.0,13.444730972413595,100.0,3.0,6057.0,1.0,0.9090909090909091,3.069074966595771,7.987825646228328,1003.0,496.0,0.08040615759132325,0.0
36.0,3.0,2.0,1.0,19.0,1,8.0,0.0,48.4934302007944,100.0,3.0,9857.0,0.0,0.0,0.0,0.0,199.0,148.0,0.1420427523164692,1.0
24.0,3.0,2.0,1.0,19.0,1,8.0,0.0,0.0,13.81796178539938,3.0,1892.0,0.0,0.0,0.0,0.0,199.0,148.0,0.08040615759132325,0.0
69.0,4.0,0.0,0.0,10.0,1,16.0,0.0,13.444730972413595,100.0,3.0,6057.0,4.0,40.0,19.933546833376532,21.111822777921773,0.0,0.0,0.08040615759132325,0.0
21.0,4.0,2.0,1.0,20.0,1,8.0,0.0,13.444730972413595,100.0,3.0,6057.0,6.0,5.454545454545454,4.335800391589167,0.9981225174184334,459.0,395.0,0.08040615759132325,0.0
88.0,1.0,1.0,1.0,20.0,1,8.0,0.0,13.444730972413595,100.0,3.0,6057.0,2.0,1.8181818181818181,1.0182846683424864,-1.0905662570401968,996.0,991.0,0.08040615759132325,0.0
16.0,3.0,2.0,1.0,19.0,1,8.0,0.0,0.0,99.0,2.0,4941.0,0.0,0.0,0.0,0.0,199.0,148.0,0.138941319586851,1.0
92.0,2.0,0.0,1.0,70.0,2,1.0,0.0,13.444730972413595,100.0,3.0,6057.0,2.0,1.8181818181818181,1.4544341518040462,0.3632653544983361,403.0,198.0,0.08040615759132325,0.0
6.0,3.0,2.0,1.0,19.0,1,8.0,0.0,0.0,101.0,3.0,788.0,0.0,0.0,0.0,0.0,199.0,148.0,0.04316822235873102,1.0
24.0,3.0,2.0,1.0,19.0,1,8.0,0.0,99.0,99.0,3.0,1495.0,0.0,0.0,0.0,0.0,199.0,148.0,0.04942405868753073,1.0
73.0,2.0,2.0,1.0,20.0,0,8.0,0.0,13.444730972413595,100.0,3.0,6057.0,4.0,3.6363636363636362,7.908860942444935,17.393172838452816,80.0,82.0,0.08040615759132325,0.0
9.0,3.0,2.0,1.0,19.0,1,8.0,0.0,0.0,99.0,3.0,5978.0,0.0,0.0,0.0,0.0,199.0,148.0,0.06641713643257571,1.0
92.0,3.0,2.0,2.0,68.0,1,1.0,0.0,13.444730972413595,100.0,3.0,6057.0,5.0,2.380952380952381,2.3893150514042105,-1.0832355429383456,298.0,300.0,0.08040615759132325,0.0
62.0,1.0,0.0,1.0,10.0,1,2.0,0.0,13.444730972413595,100.0,3.0,6057.0,1.0,0.9090909090909091,4.128077333844693,11.51783353705807,619.0,594.0,0.08040615759132325,0.0
79.0,3.0,0.0,1.0,0.0,1,12.0,0.0,13.444730972413595,100.0,3.0,6057.0,3.0,2.727272727272727,7.015133994605682,16.656507254746213,0.0,0.0,0.08040615759132325,0.0
5.0,3.0,2.0,1.0,19.0,1,8.0,0.0,0.0,99.0,3.0,307.0,0.0,0.0,0.0,0.0,199.0,148.0,0.05862036802750812,1.0
54.0,3.0,3.0,1.0,39.0,1,15.0,0.0,13.444730972413595,100.0,3.0,6057.0,6.0,5.454545454545454,9.434444404676494,17.993602561042856,0.0,0.0,0.08040615759132325,0.0
56.0,13.0,7.0,1.0,11.0,1,93.0,0.0,13.444730972413595,100.0,3.0,6057.0,20.0,18.18181818181818,46.40904108207692,109.84831875843823,0.0,0.0,0.08040615759132325,0.0
64.0,1.0,0.0,1.0,5.0,1,4.0,0.0,13.444730972413595,100.0,3.0,6057.0,1.0,0.9090909090909091,3.403081609619569,9.101181122974321,0.0,0.0,0.08040615759132325,0.0
109.0,4.0,2.0,2.0,58.0,2,10.0,0.0,13.444730972413595,100.0,3.0,6057.0,6.0,2.857142857142857,6.24590213335461,9.962530920705843,369.0,155.0,0.08040615759132325,0.0
47.0,7.0,2.0,1.0,0.0,1,14.0,0.0,13.444730972413595,100.0,3.0,6057.0,9.0,8.181818181818182,11.832420788949214,19.259584448012536,0.0,0.0,0.08040615759132325,0.0
1.0,3.0,2.0,1.0,19.0,1,8.0,0.0,0.0,100.0,3.0,779.0,0.0,0.0,0.0,0.0,199.0,148.0,0.2826079100288752,1.0
94.0,2.0,3.0,1.0,29.0,1,2.0,0.0,13.444730972413595,100.0,3.0,6057.0,5.0,4.545454545454545,3.8026272967427173,1.4633031103545133,557.0,602.0,0.08040615759132325,0.0
34.0,3.0,2.0,1.0,19.0,1,8.0,0.0,3.411274322587487,103.0,3.0,8026.0,0.0,0.0,0.0,0.0,199.0,148.0,0.0,1.0
81.0,7.0,0.0,1.0,1.0,1,31.0,0.0,13.444730972413595,100.0,3.0,6057.0,7.0,6.363636363636363,18.935871324036178,47.422601383150905,0.0,0.0,0.08040615759132325,0.0
72.0,2.0,2.0,1.0,20.0,0,8.0,0.0,13.444730972413595,100.0,3.0,6057.0,4.0,3.6363636363636362,7.773347855113162,16.9414625473469,79.0,83.0,0.08040615759132325,0.0
49.0,7.0,7.0,1.0,0.0,1,15.0,0.0,13.444730972413595,100.0,3.0,6057.0,14.0,12.727272727272727,14.958945864371742,18.46921348729975,0.0,0.0,0.08040615759132325,0.0
55.0,6.0,0.0,0.0,28.0,1,53.0,0.0,13.444730972413595,100.0,3.0,6057.0,6.0,60.0,43.07151653026928,75.57172176756428,0.0,0.0,0.08040615759132325,0.0
29.0,1.0,0.0,10.0,27.0,2,14.0,0.0,13.444730972413595,100.0,3.0,6057.0,1.0,0.09900990099009901,8.746216995372514,27.72171341691828,150.0,0.0,0.08040615759132325,0.0
11.0,1.0,4.0,1.0,10.0,1,2.0,0.0,13.444730972413595,100.0,3.0,6057.0,5.0,4.545454545454545,3.8002096458126142,1.4552442739208358,0.0,0.0,0.08040615759132325,0.0
89.0,2.0,0.0,1.0,5.0,1,5.0,0.0,13.444730972413595,100.0,3.0,6057.0,2.0,1.8181818181818181,3.5964714833349394,7.503389792934648,126.0,123.0,0.08040615759132325,1.0
53.0,6.0,0.0,1.0,20.0,1,24.0,0.0,13.444730972413595,100.0,3.0,6057.0,6.0,5.454545454545454,13.742124369943093,32.35253577859819,358.0,0.0,0.08040615759132325,1.0
33.0,3.0,2.0,1.0,30.0,1,1.0,1.0,13.444730972413595,100.0,3.0,6057.0,5.0,4.545454545454545,3.723317692682633,1.1989377634875646,521.0,297.0,0.08040615759132325,1.0
11.0,3.0,2.0,1.0,19.0,1,8.0,0.0,0.0,104.0,3.0,7827.0,0.0,0.0,0.0,0.0,199.0,148.0,0.06637601198954395,1.0
